chr20	0	1300000	0.00040526508566741866
chr20	0	1350000	0.0001768375680379437
chr20	0	19775000	0.00017518101002353674
chr20	0	23050000	0.00015973952281781465
chr20	0	23125000	0.00015169338389069508
chr20	0	30175000	0.0001976037060042596
chr20	0	30300000	0.00015897040659684
chr20	0	31050000	0.0002746928164604124
chr20	0	36750000	0.00019038584608434354
chr20	0	36775000	0.00035385262443457386
chr20	0	45925000	0.0002157075185902786
chr20	0	45975000	0.0003019076981256697
chr20	0	48750000	0.00015518398827819548
chr20	0	49975000	0.00019464556669281858
chr20	0	51100000	0.00015299496518772913
chr20	25000	1300000	0.00040526508566741866
chr20	25000	1350000	0.0001768375680379437
chr20	25000	19775000	0.00017518101002353674
chr20	25000	23050000	0.00015973952281781465
chr20	25000	23125000	0.00015169338389069508
chr20	25000	30175000	0.0001976037060042596
chr20	25000	30300000	0.00015897040659684
chr20	25000	31050000	0.0002746928164604124
chr20	25000	36750000	0.00019038584608434354
chr20	25000	36775000	0.00035385262443457386
chr20	25000	45925000	0.0002157075185902786
chr20	25000	45975000	0.0003019076981256697
chr20	25000	48750000	0.00015518398827819548
chr20	25000	49975000	0.00019464556669281858
chr20	25000	51100000	0.00015299496518772913
chr20	50000	1300000	0.00040526508566741866
chr20	50000	1350000	0.0001768375680379437
chr20	50000	19775000	0.00017518101002353674
chr20	50000	23050000	0.00015973952281781465
chr20	50000	23125000	0.00015169338389069508
chr20	50000	30175000	0.0001976037060042596
chr20	50000	30300000	0.00015897040659684
chr20	50000	31050000	0.0002746928164604124
chr20	50000	36750000	0.00019038584608434354
chr20	50000	36775000	0.00035385262443457386
chr20	50000	45925000	0.0002157075185902786
chr20	50000	45975000	0.0003019076981256697
chr20	50000	48750000	0.00015518398827819548
chr20	50000	49975000	0.00019464556669281858
chr20	50000	51100000	0.00015299496518772913
chr20	75000	1300000	0.00040526508566741866
chr20	75000	1350000	0.0001768375680379437
chr20	75000	19775000	0.00017518101002353674
chr20	75000	23050000	0.00015973952281781465
chr20	75000	23125000	0.00015169338389069508
chr20	75000	30175000	0.0001976037060042596
chr20	75000	30300000	0.00015897040659684
chr20	75000	31050000	0.0002746928164604124
chr20	75000	36750000	0.00019038584608434354
chr20	75000	36775000	0.00035385262443457386
chr20	75000	45925000	0.0002157075185902786
chr20	75000	45975000	0.0003019076981256697
chr20	75000	48750000	0.00015518398827819548
chr20	75000	49975000	0.00019464556669281858
chr20	75000	51100000	0.00015299496518772913
chr20	100000	1300000	0.00040526508566741866
chr20	100000	1350000	0.0001768375680379437
chr20	100000	19775000	0.00017518101002353674
chr20	100000	23050000	0.00015973952281781465
chr20	100000	23125000	0.00015169338389069508
chr20	100000	30175000	0.0001976037060042596
chr20	100000	30300000	0.00015897040659684
chr20	100000	31050000	0.0002746928164604124
chr20	100000	36750000	0.00019038584608434354
chr20	100000	36775000	0.00035385262443457386
chr20	100000	45925000	0.0002157075185902786
chr20	100000	45975000	0.0003019076981256697
chr20	100000	48750000	0.00015518398827819548
chr20	100000	49975000	0.00019464556669281858
chr20	100000	51100000	0.00015299496518772913
chr20	125000	1300000	0.00040526508566741866
chr20	125000	1350000	0.0001768375680379437
chr20	125000	19775000	0.00017518101002353674
chr20	125000	23050000	0.00015973952281781465
chr20	125000	23125000	0.00015169338389069508
chr20	125000	30175000	0.0001976037060042596
chr20	125000	30300000	0.00015897040659684
chr20	125000	31050000	0.0002746928164604124
chr20	125000	36750000	0.00019038584608434354
chr20	125000	36775000	0.00035385262443457386
chr20	125000	45925000	0.0002157075185902786
chr20	125000	45975000	0.0003019076981256697
chr20	125000	48750000	0.00015518398827819548
chr20	125000	49975000	0.00019464556669281858
chr20	125000	51100000	0.00015299496518772913
chr20	150000	1300000	0.00040526508566741866
chr20	150000	1350000	0.0001768375680379437
chr20	150000	19775000	0.00017518101002353674
chr20	150000	23050000	0.00015973952281781465
chr20	150000	23125000	0.00015169338389069508
chr20	150000	30175000	0.0001976037060042596
chr20	150000	30300000	0.00015897040659684
chr20	150000	31050000	0.0002746928164604124
chr20	150000	36750000	0.00019038584608434354
chr20	150000	36775000	0.00035385262443457386
chr20	150000	45925000	0.0002157075185902786
chr20	150000	45975000	0.0003019076981256697
chr20	150000	48750000	0.00015518398827819548
chr20	150000	49975000	0.00019464556669281858
chr20	150000	51100000	0.00015299496518772913
chr20	175000	1300000	0.00040526508566741866
chr20	175000	1350000	0.0001768375680379437
chr20	175000	19775000	0.00017518101002353674
chr20	175000	23050000	0.00015973952281781465
chr20	175000	23125000	0.00015169338389069508
chr20	175000	30175000	0.0001976037060042596
chr20	175000	30300000	0.00015897040659684
chr20	175000	31050000	0.0002746928164604124
chr20	175000	36750000	0.00019038584608434354
chr20	175000	36775000	0.00035385262443457386
chr20	175000	45925000	0.0002157075185902786
chr20	175000	45975000	0.0003019076981256697
chr20	175000	48750000	0.00015518398827819548
chr20	175000	49975000	0.00019464556669281858
chr20	175000	51100000	0.00015299496518772913
chr20	200000	1300000	0.00040526508566741866
chr20	200000	1350000	0.0001768375680379437
chr20	200000	19775000	0.00017518101002353674
chr20	200000	23050000	0.00015973952281781465
chr20	200000	23125000	0.00015169338389069508
chr20	200000	30175000	0.0001976037060042596
chr20	200000	30300000	0.00015897040659684
chr20	200000	31050000	0.0002746928164604124
chr20	200000	36750000	0.00019038584608434354
chr20	200000	36775000	0.00035385262443457386
chr20	200000	45925000	0.0002157075185902786
chr20	200000	45975000	0.0003019076981256697
chr20	200000	48750000	0.00015518398827819548
chr20	200000	49975000	0.00019464556669281858
chr20	200000	51100000	0.00015299496518772913
chr20	225000	1300000	0.00040526508566741866
chr20	225000	1350000	0.0001768375680379437
chr20	225000	19775000	0.00017518101002353674
chr20	225000	23050000	0.00015973952281781465
chr20	225000	23125000	0.00015169338389069508
chr20	225000	30175000	0.0001976037060042596
